1000,10,57.33,2.034351,0.000331
1000,10,54.40,2.013162,0.000331
1000,10,57.33,2.034611,0.000334
1000,10,57.78,2.110576,0.000340
1000,10,57.33,2.273655,0.000359
2000,10,57.88,3.307893,0.000407
2000,10,59.07,3.335813,0.000391
2000,10,61.26,3.280217,0.000390
2000,10,61.72,3.247939,0.000392
2000,10,59.62,3.296113,0.000393
3000,10,59.71,5.110352,0.000481
3000,10,59.71,4.688590,0.000435
3000,10,59.34,4.827328,0.000456
3000,10,59.80,4.707700,0.000434
3000,10,57.69,4.692673,0.000436
4000,10,59.62,5.427921,0.000487
4000,10,59.98,5.576303,0.000502
4000,10,58.61,5.493122,0.000489
4000,10,59.25,5.451774,0.000484
4000,10,58.88,5.500155,0.000494
5000,10,60.53,6.231351,0.000538
5000,10,57.23,6.226579,0.000538
5000,10,62.18,6.242485,0.000534
5000,10,61.63,6.347290,0.000544
5000,10,62.09,6.328718,0.000551
