1000,10,73.59,29.691343,0.004861
1000,10,73.14,35.507031,0.005849
1000,10,72.82,35.273199,0.006365
1000,10,73.78,38.243348,0.005644
1000,10,73.33,36.881444,0.006338
2000,10,82.31,45.848568,0.007464
2000,10,80.13,43.904961,0.006333
2000,10,81.35,40.026646,0.006498
2000,10,79.87,43.324604,0.005929
2000,10,79.55,39.711469,0.006407
3000,10,82.37,45.866996,0.007630
3000,10,84.42,49.585920,0.007778
3000,10,83.78,50.094230,0.007899
3000,10,83.21,51.206009,0.008614
3000,10,81.22,54.698900,0.009703
4000,10,83.65,54.667061,0.008778
4000,10,83.21,60.499459,0.009446
4000,10,83.59,52.451427,0.007868
4000,10,85.58,50.647424,0.007590
4000,10,84.29,51.263769,0.008274
5000,10,84.68,50.791389,0.008223
5000,10,84.49,63.934222,0.010008
5000,10,83.72,63.387345,0.010653
5000,10,84.42,59.394571,0.009359
5000,10,85.00,68.852370,0.008727
6000,10,83.72,72.671032,0.011403
6000,10,84.42,67.350485,0.011236
6000,10,85.64,65.776571,0.011666
6000,10,84.81,67.468744,0.010714
6000,10,86.73,52.757354,0.008496
7000,10,85.90,53.645257,0.008454
7000,10,86.15,58.054449,0.009204
7000,10,85.38,59.980308,0.009474
7000,10,85.83,51.513022,0.008291
7000,10,84.55,59.649016,0.009468
8000,10,86.09,58.025078,0.009325
8000,10,87.24,61.903160,0.009864
8000,10,85.64,56.776319,0.009021
8000,10,85.06,62.579376,0.010065
8000,10,86.73,55.371759,0.008917
9000,10,86.99,61.659818,0.009857
9000,10,87.31,67.372293,0.010660
9000,10,87.82,60.907439,0.010336
9000,10,85.64,59.807146,0.009617
9000,10,88.14,62.806648,0.010057
10000,10,86.35,62.776655,0.010004
10000,10,87.76,64.550936,0.010267
10000,10,86.41,69.609186,0.011066
10000,10,86.86,64.224141,0.010185
10000,10,86.28,68.061751,0.010834
1000,10,73.72,30.547426,0.004940
1000,10,71.54,32.615325,0.005230
1000,10,72.69,32.989251,0.005302
1000,10,73.33,30.202914,0.004892
1000,10,74.23,29.390847,0.004720
2000,10,77.37,38.227051,0.006171
2000,10,79.04,33.453814,0.005480
2000,10,81.28,34.605816,0.005582
2000,10,77.05,33.685602,0.005489
2000,10,79.62,37.389311,0.005970
3000,10,84.74,36.735992,0.005965
3000,10,82.50,39.406275,0.006336
3000,10,81.41,36.689970,0.005918
3000,10,82.05,44.448918,0.007052
3000,10,83.14,37.482945,0.006053
4000,10,85.19,45.414125,0.007216
4000,10,83.01,40.943048,0.006581
4000,10,85.32,46.333849,0.007322
4000,10,85.19,44.999478,0.007163
4000,10,85.45,40.489929,0.006498
5000,10,84.94,50.046522,0.008023
5000,10,85.90,49.371058,0.007857
5000,10,84.10,49.152581,0.007831
5000,10,84.49,44.343907,0.007107
5000,10,84.10,49.249099,0.007867
6000,10,84.94,47.677973,0.007730
6000,10,86.60,52.858747,0.008348
6000,10,86.09,47.662291,0.007676
6000,10,86.09,52.710300,0.008366
6000,10,84.62,47.304691,0.007627
7000,10,86.86,56.906978,0.008987
7000,10,85.77,56.728053,0.009073
7000,10,86.15,55.767640,0.008857
7000,10,85.00,53.774283,0.008202
7000,10,85.45,57.028740,0.009029
8000,10,85.90,58.794353,0.009376
8000,10,84.23,54.134648,0.008716
8000,10,85.77,59.976560,0.009534
8000,10,87.31,56.960629,0.009040
8000,10,87.12,55.199544,0.008777
9000,10,86.99,59.934556,0.009599
9000,10,86.99,64.578745,0.010259
9000,10,87.63,65.051722,0.010323
9000,10,84.68,59.512514,0.009686
9000,10,86.86,60.687623,0.009751
10000,10,86.15,68.131813,0.010775
10000,10,85.51,68.284705,0.010908
10000,10,85.26,62.249187,0.009856
10000,10,86.15,68.315018,0.010774
10000,10,84.94,62.272087,0.010020
1000,10,72.05,32.287201,0.004834
1000,10,72.82,33.765336,0.005439
1000,10,73.65,29.083495,0.004683
1000,10,76.79,33.301179,0.005355
1000,10,72.56,32.769145,0.005238
2000,10,78.85,34.715747,0.005631
2000,10,81.86,34.276150,0.005552
2000,10,80.13,38.058811,0.006058
2000,10,80.71,36.913292,0.005925
2000,10,80.45,38.026340,0.006196
3000,10,82.18,37.675997,0.006057
3000,10,83.14,38.011730,0.006090
3000,10,83.91,38.485526,0.006239
3000,10,82.63,38.629249,0.006141
3000,10,84.55,37.321665,0.005997
4000,10,84.81,42.901643,0.006835
4000,10,85.32,44.972386,0.007194
4000,10,83.53,42.009755,0.006761
4000,10,83.40,42.152148,0.006809
4000,10,85.51,45.272298,0.007302
5000,10,84.94,45.551631,0.007551
5000,10,85.13,49.823844,0.007958
5000,10,82.76,50.563522,0.008066
5000,10,83.85,45.514906,0.007322
5000,10,83.65,49.188246,0.007812
6000,10,84.74,46.763786,0.007564
6000,10,84.23,50.283910,0.008012
6000,10,85.13,52.646629,0.008394
6000,10,83.21,54.254978,0.008703
6000,10,85.45,54.265782,0.008711
7000,10,86.35,52.100725,0.008422
7000,10,85.83,53.515240,0.008619
7000,10,85.64,56.416807,0.009022
7000,10,83.59,51.866249,0.008380
7000,10,84.62,57.028517,0.009059
8000,10,85.71,56.001441,0.009006
8000,10,86.54,59.527363,0.009390
8000,10,86.60,57.352546,0.009287
8000,10,84.62,61.179986,0.009719
8000,10,85.96,58.687173,0.009356
9000,10,86.86,58.666650,0.009431
9000,10,86.41,65.413815,0.010450
9000,10,87.56,58.253776,0.009413
9000,10,85.38,65.119944,0.010276
9000,10,86.41,65.279763,0.010366
10000,10,86.47,65.247083,0.010449
10000,10,84.94,67.565857,0.010760
10000,10,86.15,63.314279,0.010068
10000,10,86.79,65.195252,0.010421
10000,10,85.58,62.704729,0.010119
1000,10,73.21,30.401610,0.004862
1000,10,69.81,31.031361,0.004987
1000,10,72.82,33.612492,0.005373
1000,10,73.91,31.332816,0.005043
1000,10,73.08,33.199511,0.005346
2000,10,79.55,35.101573,0.005628
2000,10,80.19,37.164818,0.005973
2000,10,81.41,33.300719,0.005383
2000,10,81.79,37.576528,0.006094
2000,10,80.32,35.712486,0.005824
3000,10,82.18,39.773615,0.006400
3000,10,82.63,41.899961,0.006707
3000,10,82.76,40.452598,0.006498
3000,10,83.33,41.243048,0.006625
3000,10,83.08,39.347220,0.006340
4000,10,85.32,42.255038,0.006753
4000,10,82.63,40.901883,0.006559
4000,10,83.72,42.619465,0.006755
4000,10,84.17,41.506081,0.006663
4000,10,84.23,45.600546,0.007257
5000,10,83.65,45.598630,0.007283
5000,10,83.65,45.134247,0.007186
5000,10,86.41,47.809031,0.007693
5000,10,84.49,46.811817,0.007473
5000,10,86.28,49.246307,0.007809
6000,10,83.97,47.266654,0.007649
6000,10,86.03,49.323673,0.007935
6000,10,86.15,48.109775,0.007690
6000,10,85.00,47.884785,0.007627
6000,10,87.05,51.696738,0.008182
7000,10,86.67,52.298014,0.008333
7000,10,86.47,54.181984,0.008594
7000,10,86.41,52.540011,0.008394
7000,10,85.06,57.298515,0.008308
7000,10,84.49,57.270093,0.009096
8000,10,88.14,54.317929,0.008723
8000,10,85.45,55.000869,0.008760
8000,10,87.37,63.305301,0.010023
8000,10,86.28,59.768701,0.009502
8000,10,86.03,60.520891,0.009649
9000,10,85.96,58.246739,0.009460
9000,10,86.60,64.058374,0.010118
9000,10,86.09,58.289701,0.009304
9000,10,88.33,62.966115,0.010111
9000,10,88.72,64.774120,0.010245
10000,10,86.60,64.605540,0.010423
10000,10,86.60,62.779045,0.010073
10000,10,87.95,70.092260,0.011124
10000,10,87.12,64.708999,0.010397
10000,10,86.92,67.948175,0.010723
1000,10,72.12,30.431404,0.004932
1000,10,73.91,30.684603,0.004958
1000,10,73.21,30.730108,0.004958
1000,10,71.99,29.780342,0.004788
