4000,10,83.04,54.602264,0.007004
4000,10,80.42,52.406385,0.007623
4000,10,81.68,56.844523,0.007549
5000,10,80.10,62.129594,0.007711
5000,10,82.56,63.712438,0.008443
5000,10,81.13,62.025104,0.008058
5000,10,81.59,57.947090,0.007330
5000,10,83.30,55.178428,0.007073
6000,10,82.30,57.337015,0.007902
6000,10,80.91,59.272560,0.007790
6000,10,80.58,54.125108,0.007217
6000,10,82.30,59.687085,0.007990
6000,10,82.36,56.194447,0.007450
7000,10,82.52,57.567261,0.007645
7000,10,80.13,59.780783,0.007945
7000,10,82.27,59.629467,0.007911
7000,10,81.04,57.172476,0.007577
7000,10,82.14,62.019034,0.008167
8000,10,83.27,62.549983,0.008259
8000,10,80.00,67.929998,0.008875
8000,10,82.07,61.465726,0.008143
8000,10,83.01,63.942557,0.008319
8000,10,83.40,62.120209,0.008202
9000,10,80.13,70.213067,0.009126
9000,10,82.01,73.539750,0.009599
9000,10,79.13,66.239915,0.008815
9000,10,82.62,68.783663,0.008990
9000,10,79.13,73.113882,0.009555
10000,10,82.04,70.188152,0.009263
10000,10,81.49,69.353340,0.009096
10000,10,83.79,72.895856,0.009562
10000,10,80.45,72.721863,0.009456
10000,10,82.88,76.446897,0.010036
1000,10,77.22,31.356455,0.004326
1000,10,76.12,36.380570,0.004968
1000,10,75.37,32.723829,0.004503
1000,10,77.02,32.258201,0.004431
1000,10,74.89,31.776009,0.004372
2000,10,76.63,40.515964,0.005578
2000,10,81.17,40.740144,0.005501
2000,10,77.06,35.548854,0.004861
2000,10,78.51,41.027066,0.005528
2000,10,78.25,39.795182,0.005374
3000,10,80.29,39.812433,0.005389
3000,10,79.55,43.144295,0.005836
3000,10,81.36,41.516986,0.005602
3000,10,78.80,44.929829,0.006071
3000,10,81.49,40.269965,0.005478
4000,10,80.55,46.946203,0.006294
4000,10,80.42,44.810744,0.006024
4000,10,81.10,49.984153,0.006637
4000,10,80.84,45.154271,0.006091
4000,10,81.00,50.809785,0.006795
5000,10,80.94,48.350198,0.006731
5000,10,78.22,50.976224,0.006754
5000,10,84.11,53.820828,0.007093
5000,10,82.49,50.794930,0.006838
5000,10,79.71,53.915101,0.007177
6000,10,79.97,52.815362,0.007050
6000,10,80.65,51.841483,0.006970
6000,10,82.33,55.207802,0.007299
6000,10,81.36,58.305539,0.007711
6000,10,80.71,53.960476,0.007171
7000,10,82.56,55.898637,0.007446
7000,10,82.56,58.299382,0.007692
7000,10,81.91,61.627274,0.007369
7000,10,81.81,62.047418,0.008175
7000,10,80.65,57.125646,0.007583
8000,10,81.36,67.092924,0.009131
8000,10,82.30,61.667297,0.008157
8000,10,80.91,60.962995,0.007999
8000,10,83.04,67.357005,0.008876
8000,10,82.49,62.275885,0.008247
9000,10,80.84,65.978308,0.008721
9000,10,82.56,66.801376,0.008773
9000,10,80.32,73.259688,0.009524
9000,10,81.07,64.621407,0.008769
9000,10,83.17,68.680878,0.010087
10000,10,84.47,71.931942,0.009418
10000,10,82.94,71.385015,0.009393
10000,10,83.88,71.872036,0.009329
10000,10,80.58,76.383379,0.009966
10000,10,82.20,71.121230,0.009324
